x,y
1.5480979452173944,1.913225803966464
1.8628552470393767,1.4107175133768752
2.688536874504127,1.9218973730700073
2.3885275649687774,1.9404739876888102
1.5106752325678516,1.2719180297920767
1.894416240822817,2.4934338817311015
2.4089261679724103,2.1328536828473346
1.5025118006173779,2.5821573547032077
1.0523607618651916,1.9096912394935008
1.3816979290770144,2.359560843794558
2.3723080311271927,3.060541630668359
1.068956581774291,2.29955754022782
1.91629709023039,1.7845273720948827
1.9650913783748871,1.2968591824911047
1.4691756509257692,1.9904230117156905
0.6887685069579554,2.6031321574980493
2.741444512494162,3.2403330222782234
2.96613868042676,2.4254525550776065
1.5662787593566332,1.190511596163868
1.3470821925667629,1.4743007246165196
1.6735593780528815,3.0414148881869023
1.6588799260865266,2.4578978336947266
1.5742745299301606,2.2201173475679004
1.6369653056188773,1.9760270731928826
1.676028474237702,1.5407931181426784
1.8915331657130736,1.6255423757325191
2.255028034140798,1.6508928562286258
1.9239131489189292,1.5579288295501665
1.914462296526881,2.3809850704336206
1.8613547287571701,1.9803414352074493
2.530038865864875,1.2740153598499382
0.4211472591648626,1.3368677223353003
2.1934225434342323,1.892749904822496
2.122063640271295,1.564427218598869
2.450097025632452,1.5025135655577442
2.406304625598659,1.9108768130457838
2.268209490998378,2.4471128492637657
1.0870142605867084,2.1807157763075953
1.9008617927274942,1.6818288630605505
2.1921892192918158,1.337019863438763
1.7699941131784829,2.2345106607336582
1.864310044116278,2.1302626094005817
1.8399641864653427,2.468055844733672
1.7172245571369964,2.629646774965315
2.758824515452012,2.664447571462076
2.4391963273936077,1.951038771742318
1.9876657286990769,1.978358083517009
2.2808635973371434,2.1941076947186238
2.0463985421779043,1.4066012203742764
2.4368028067854617,2.556987994582917
2.257142877623995,1.5700992769647508
2.7418255525085247,2.273553876287379
1.5830073761646841,1.5444463506983397
1.5212846639878734,2.686196406175909
1.4385031366211107,2.090895795005964
2.452446551626536,2.0311266642801873
2.400124939592278,2.038991041779429
1.6657880859155392,1.0115794594232186
2.0255058198719165,2.789927920665964
2.2507009336768173,1.1968264937888777
2.059656220979271,2.0612919038943676
2.138726111420909,2.295902261973926
1.9336475568814793,2.033443795773383
1.5295735036968,1.4369652229677707
2.1161888373304913,1.6738129876278627
1.3559974710120715,1.8733597918148777
1.4954990866038216,1.7556204784716813
1.0269742379496558,2.5251020429199755
0.7306865123963147,2.419626108536778
1.586663281913224,2.782675603733412
1.428077836519078,1.6141294739070589
2.0618028175419294,2.290152435961728
2.4822516560013677,1.5535696226347875
1.4601948597811307,1.7052388593088528
2.7548733273560972,2.7308853882826494
1.3375669022179086,2.172331615854404
1.4516535315654906,2.147942109173882
2.1463443786206917,1.4788647048515506
2.367594985398401,2.8590695348769666
1.1543475553496003,1.6622339874525565
1.655102665933955,1.5528120410055644
2.282571741344011,2.409775988241528
0.9501745118423559,1.6515813783568338
2.4668854419858426,1.4667226276904104
1.9537365256392165,1.6159636681644995
0.8877275710218451,2.264426802998228
1.1113626956303397,1.5197231061274727
2.3810520211102353,2.7416757732024313
2.5933760366399277,2.708125378586648
1.9066765596445154,1.7252151028584388
1.6741906625911158,2.3362914764013474
1.5472535536930199,1.7638106994345546
1.704858295298218,0.8831570399117235
2.25034507931732,1.865022552932453
2.1563891793026855,2.1233358540703513
2.310152811853656,2.78480161448449
2.151117600864897,1.256087200135596
2.106815960285704,1.8375183819305596
1.8727462900384053,2.5327785380501364
1.7815545630538616,2.2916088652482274
2.2741543058694718,1.7012149292529601
2.808994150942249,1.8520828566412333
2.1466961212586195,2.1676863388235996
1.2507920700187691,1.4243108749660691
2.4028678638641856,1.3450589634683325
1.8005759072626668,1.4425257503045477
2.1220503419095227,1.9404916504746001
2.5621995015785908,1.760559197582495
2.318767960486806,2.407641955220174
2.8136612798784095,1.8727686768889542
1.501158652613129,1.9183740988558546
1.6324260524753846,1.1840950991674921
1.4115771977066816,2.4056729267188683
0.6861506245990072,1.242923314741355
1.439059170918315,0.8695091969053121
1.9594673656248514,2.2064824965639516
1.6082913311640656,3.3639057196589843
1.4943408014170387,1.7377337228751066
2.4364812760248613,2.355980096893894
1.2251795121754763,1.5103020642043357
8.226399223115441,8.68189247076167
7.691415470978898,7.278121806590899
8.209015989891393,7.487977838167523
8.23538091444337,7.642039652460978
7.073183620813926,8.641561723569756
7.3854936415924275,7.341920174009135
7.633998242881778,8.085122898184062
7.7476591125524905,8.745211745249568
7.6453267329265255,8.308834353391989
8.556328273545166,9.087764082769592
7.943778708200246,8.330182544893072
8.923770112472363,7.501347772082529
7.562326048283974,8.530394965475478
7.835356437473991,8.864761452841732
8.098100507648548,7.951643864230449
7.6410940640524405,8.516620617518686
8.471690729109449,8.141333060965783
7.610713829842505,8.101001660695044
7.400531295146511,8.504977352508211
6.791041097811912,9.26127799079979
7.662421299911514,9.093282646084852
7.9627816414474655,8.122785148369415
8.372323563566086,8.474760921395276
6.7445840011119795,7.564084948681372
7.477934670526281,8.429258778210698
8.48394941801023,8.567197429008212
8.197112001635318,8.457766564163817
8.859296626272704,7.714564424084943
8.050471169414052,6.869232518125769
8.219484288795483,7.250435230043883
7.585301177966634,7.4386406139733525
7.095347268969648,8.195784085741067
7.768021669851844,8.12667120106377
8.371478855476749,8.74006583841921
8.06595643804435,8.945186012634428
7.294567980278864,7.727406541784456
7.7087825171796,7.573213035790609
8.301614456413628,7.694163734740165
8.333849120816373,7.535985456872706
8.925783883107986,8.10290715973694
8.578892518824292,7.341077949102022
7.920368211335876,7.218419749960783
8.565830514894465,8.076511342949418
8.000421747687117,8.521281737818567
9.034546601727138,8.591752451339007
8.692458981649818,7.195013879151149
9.141046115265265,8.542345948097068
8.178242840380996,7.833587019764985
8.047170861759064,6.877761826323726
8.094794115838837,8.247633603114686
8.17204816979462,7.33005091418287
7.370734609461076,7.712461695386124
8.400827274490666,7.9348982474933
8.429285973791043,7.379550320307356
9.103957556000887,8.383967231100003
8.71987641866013,7.763134487791564
8.4614617388703,8.509733702095858
8.077778362707877,8.037600704986644
8.473022324350405,7.791309576456443
8.000884208417295,7.902246736381943
7.58399755273892,7.899141096835489
7.446259557000718,7.36496534895965
7.8366044240087716,8.419646310930467
8.312514020312554,7.069863119179051
7.87411887359862,8.308751359712574
7.993396574959833,7.853993936753496
8.188784849595091,8.492656428326526
8.113540873036543,8.812469696745522
8.366843524132918,8.62115702475075
7.9637922823016725,8.172427006242708
7.741993840321766,8.437082575909422
7.749939756098944,7.6342229026052975
7.942842571088804,7.533201589846847
8.687123843037508,7.940526410014742
8.470152562213867,8.193389805540226
8.580909430549115,7.99504200627728
7.818556711792222,7.834447762076067
7.696840697085363,8.014595080802312
7.737704390725372,8.011897516598253
8.133109585104627,8.17078666661597
8.040635141981717,8.321745431659046
7.805264504585057,8.159579103511753
7.979340958040481,8.173702450605933
7.786432041544792,8.183734288304898
8.503522937723359,8.017138891639508
8.169109333603593,7.0102397556782785
7.746598339947942,8.447802108544169
8.010007148428153,7.827781619978833
7.289090854087296,7.962101590658152
7.8773364379982445,7.6695626601868065
8.39193501801505,8.645586313898503
8.776959711735389,7.84446237854207
7.271387538240745,8.968199526086002
8.064326964774322,7.951299909230141
7.5449988020119525,7.739432447301922
7.472516812534256,7.89648795549891
7.6154664171170285,7.605431154191834
8.282696200989976,7.629949740582174
9.35929750181601,6.893954749795397
6.728196724981823,7.545999096706553
8.30659553213286,7.928567764748655
8.389603329810337,7.969449114283894
7.829139900821285,7.843773167578307
7.5515332643233535,7.407669497033157
7.883985149855734,6.828053080961453
8.203989616793836,8.49903769038165
7.3742654419886104,8.259943211515198
7.042175253194586,7.744053865385179
8.040596741688702,8.17427213064324
7.6011667523830235,7.577113877012756
7.317455461198647,7.910752552651005
8.319275194268052,7.432143127312546
7.387501721584593,8.07809259101616
7.630344975750232,8.134268664419215
7.338390278886179,7.527227246023925
8.862568890028225,8.20012827873265
8.781863697926006,7.7719024490713355
8.586257465285836,7.654657571132672
7.743004443497799,7.781409358038677
8.87613503090247,7.364502922133635
7.273607663110272,8.899704371734275
8.114973454393397,8.302191803865451
7.640875892780586,7.596277039643366
7.893030732437876,8.139829991595068
7.586188974327783,7.443812660944599
7.296645070103931,8.391221057973258
8.095926824373954,7.631012547727703
7.684623454240615,7.638107964948248
7.558105134474869,7.421465592443038
7.9746932924769816,8.69996584014657
7.1635311675021,8.526231023317973
8.160696400337518,7.711081704158853
8.467019252780064,7.943438584995264
8.50976890178191,7.3949639266876135
7.742061820464929,7.787116148706722
8.573545567593134,7.759951935711729
8.523917630237586,8.338110936378122
8.71590984115318,8.104848723200403
7.2319151561007216,7.721078738483972
8.476437936194891,7.8806784360058195
7.492744016913288,7.668716464355905
7.975883997831528,8.116106970972218
8.29111288682801,7.517136171620315
8.086547437351898,7.32364614133917
7.830252670609477,8.148463878266888
8.400030719283208,8.072934854033452
8.361102931934276,7.387032910522572
6.900867046785368,7.777687007312357
8.033397164386257,8.299772710949354
7.568270648123208,7.962966016936128
7.941627354823478,7.9271481776847335
8.75774163519458,8.567101756828173
8.305020378121892,8.344526648925662
7.347313722568997,7.845734618914437
7.75918256330837,7.834822637210162
8.483151138754685,7.865643089021573
8.560476494580994,8.091745220392616
7.3190273592396125,7.890795188677462
7.926711893187844,7.839206711683865
7.988371984514237,8.219089669500585
8.016624735528314,8.470345942925519
8.155434812909856,7.577988703645406
7.17750192785941,7.629105251304221
8.284747708643632,8.193128797766867
7.511827895994429,7.056425208825078
8.05132371568029,8.051616900578738
8.147900573124783,7.362894423534943
8.355282123073344,8.190395242454342
7.815985736553492,7.824924094395276
7.426818314459322,7.686009284686028
8.803069316290637,9.19462113064511
8.434597489725713,8.517817045948343
8.532756384991321,7.953015831907208
8.37317175666713,7.860862062082681
7.748623871775323,8.036735068864491
7.838697457211021,7.906913726502688
7.57351646826388,7.728291353648965
7.668444734220257,7.886018954500539
7.503042246928221,8.051648063102432
8.44640657041485,8.060025357322896
7.458406029841525,7.738077632056486
8.429700019144818,7.6950937163170705
8.147327480125705,7.460879303843745
7.869286821773069,8.019531961716995
8.03353163231924,8.337131331362045
8.226948998275558,8.29111795731715
8.220444980494873,7.9137664955929585
8.482895357668356,7.502634442642237
8.103311724744152,7.73719074710502
7.200646499393796,7.171923306438865
8.571193357184066,8.580866151176117
7.108912701612246,8.39712433782849
8.227879871817953,8.251648202796638
7.603986363646397,7.531313267750003
7.903350324652982,8.874793755434792
8.264679427613297,7.62600273676843
8.780842789416374,7.839176773068129
7.322423166526595,8.594728377881703
8.280678997829677,7.593015313243342
7.462783011119371,7.797488555318838
4.9834506781417,5.090629529982172
4.801416824641936,5.157335522618452
5.09616680069677,5.062496381644706
5.060944223552347,5.70557996811092
4.998010170982523,5.150520077836312
5.283469795654712,5.307039872072222
4.721890009569178,6.08250330251942
4.77218542580605,5.37364926315564
4.3619539507789495,4.98177595677369
4.339179042514151,5.89557361858977
4.1066966434423975,4.3967530250159275
5.183963320031456,5.056153196843935
4.565311511633452,4.882316423578724
4.390698589340969,4.26737668944409
3.9459935073974783,5.645962776018242
4.871381809922671,4.548103431819871
4.611219585957194,4.399685763133784
4.664739765107918,4.6455779078363255
4.752968480702325,4.569516058843342
5.312157283862482,5.35565662836963
4.913765883932556,5.187437609757858
5.875924886439551,4.8676250310754625
4.925879549493144,5.295294017937787
5.187358306835315,5.764767442203051
4.596787747944188,4.638721836048749
4.77180142316141,4.822190086047753
3.801380289211617,4.866843397377046
4.575405499868055,5.752281964857793
4.685396156344721,4.898724533499671
4.772545215284084,5.17733861487117
5.471957152822269,4.411127398750878
5.252006119238815,4.941442041844315
5.630575806957587,4.221523193362562
5.277465757849187,5.8823999889647
4.946423366963832,5.640728695297696
5.107254680280091,4.452734610259062
4.603988844840952,5.355555105151384
4.770275060530434,4.249932363362447
4.8610299654858276,5.387670356102211
4.570759908882904,5.273126014749357
5.2625056803892605,5.031226886899713
4.791268977192161,4.614576673815396
5.208945285588782,5.296881076797151
5.011963724506179,5.310194899510118
3.9197214736163897,5.4542916399102515
5.066887281346555,5.172506917785242
4.798682167204868,4.70894369340677
4.932755817193187,4.632706221775982
5.282424479569125,4.547728986450748
4.50778032069877,4.937433958034286
5.434292419433965,5.1294575231627935
5.285313696734052,4.5187311573692925
5.328892125000904,4.029797964017125
5.535853697504484,5.800536977882904
4.329548407900313,5.201024591598921
5.063896625545793,5.47235531588598
5.9752972226953815,5.690881820700451
4.702940831514178,5.133781910007395
5.234163055242135,4.92250855999829
5.736408447496722,4.4035211826954725
5.303309009053284,5.046354779036302
5.363891914337858,4.498360657721035
4.919907031945354,5.4224583113653155
5.177936227962794,3.9244414935162224
4.414071733376746,4.716147498072502
5.277205694688281,4.561018200167224
5.052659677222322,6.206812162430847
4.257343688343193,4.361813057415623
4.722713804291042,4.555563163622395
5.41183474924654,4.816196824657255
5.046776040245594,4.437077737413815
4.257756380938178,6.0953710022750585
4.808059578384513,5.596651468807718
4.638113949874669,4.695992603348543
4.691284143648325,5.814708333059858
4.160883525767241,5.180031180737236
4.317994555480917,5.216773135416548
5.0807893917161735,5.329755651700177
4.552180459555182,4.053834902330056
6.387764198567475,5.663282484189864
4.571178025144468,5.339985786484127
5.138833531199659,4.911620478664877
4.908132147061736,5.6395930175953755
4.909224874393457,5.3544405819393255
5.012791954661579,4.3373227259339995
4.78102418589978,6.800415041286062
5.09546408034565,5.334908918217963
4.964087575930753,6.305159759977311
5.401398980400735,5.819510266221152
5.893519979639995,4.425428488385624
5.074858960797427,4.8055021183382225
4.562059735339197,5.285634535972352
5.186129170704775,4.4790551469156075
6.088472365168033,4.68981335678553
5.329883937575954,4.786843031818681
4.643925037520765,4.961363287157105
6.110854804815075,5.056753031592255
4.665968180535144,5.57301823635054
5.629945579974192,4.7894836784121875
4.827270038581578,4.918497118367006
4.238597155968875,5.38770601038484
4.057096749079971,4.284215991884815
4.154025776446376,4.293469964120905
5.460550081207827,4.470491806141701
4.749573014028162,4.625680993682586
4.611845479219273,4.59013377322424
5.350805516534473,5.305649916613471
4.733847810860606,4.6421521695968595
4.233951460553105,4.583551902052028
5.151047952430657,4.516659298670998
5.000735236120013,4.667016853734522
5.751934228551791,4.59525761517914
5.485080103186256,5.22166033946501
4.998405741785893,6.083605087456229
4.3776753891117535,5.790343774440369
4.581887391498647,5.342415401840441
5.7806007756030064,5.912490783254944
6.027645698348837,5.2096358766913475
3.890962293129931,5.115317896613001
5.04430374251027,4.652721521365628
4.074989696057292,5.549874313507491
5.561626803278789,4.38537502754929
5.402030418624643,4.306116234728674
4.337056578115684,5.650606406554235
4.9036167805944855,5.422024668979192
5.301697507847111,4.910687663483206
5.281847941560415,5.030967080871572
4.961415927638523,5.846304093834741
4.941458089953056,4.474992513949839
4.387215343392893,4.716917209214592
4.618209449051201,4.990819722568915
4.742834633895929,4.894935004256159
4.806329052973457,5.935496058071799
5.065440532550783,5.870412637581437
4.322017156801087,5.127109885009822
5.469661488888685,4.891535873720147
4.994196143315213,4.958169029867079
4.617206400151645,4.640719520278701
4.050878767270045,4.661575892539767
5.1814247399324564,5.677264719592322
4.995125555481803,5.720546416127123
5.305069971649379,4.395199593901681
5.3913300353962255,4.858893497612233
5.5061833813389045,4.9793307364129165
4.674097757297199,4.110223409345967
5.42759816944549,4.553007696363734
4.826807012501176,5.784894296377587
4.995864891462997,5.5991098997004105
4.642600540910798,4.511191677255191
4.9922859114453795,4.510470144648763
4.577921280721056,5.5522640158378245
5.26572237185734,5.737717880835237
5.5911311708407325,4.5799105521447325
6.09340110873983,5.130351533067615
5.27192499637686,5.394799444330438
5.1288219969611575,4.95167768147536
5.7281146229243385,5.224327385040333
5.034488595756066,4.5324496714157325
5.0371756367522345,4.93447123637898
4.869357376116862,4.942487447118422
5.196058935894852,4.907785260168617
4.61555166739281,4.167659107543475
5.140404232107429,5.448942730880205
5.6451531748397645,4.695177978228259
4.808786243376779,4.932750631793317
4.677176811691268,5.273100889516304
5.090079252608368,4.906767085554606
4.792466737162441,4.173078452980724
4.832382505543596,5.320592237431178
5.702327374795026,4.82352213265858
4.511898949477131,3.8192077496997667
4.957281734444442,5.330138142624389
4.912112869110212,4.367312414640717
4.6768535135046845,4.538230845245879
5.065002828043582,4.51312516621378
5.147862892503863,4.6325254441150765
5.1782649764202064,5.813475315697639
4.793973404453369,5.3330331897625465
5.140881289277901,5.383986598869168
5.764106990611857,4.483632363121618
4.97026945079136,4.926185275431924
4.967811371274776,5.409582529311305
4.4071651973712225,4.9917057885057945
5.01710266354181,4.024524304926219
5.226877784201623,5.442101165779042
4.501302416707219,5.658431199804516
4.855165988464188,4.916978920535287
4.925052008877325,3.917669390095794
4.827511713588943,4.350147241149407
4.380081152117277,4.99565721737641
4.452361648225822,5.018904575045535
5.411853850343276,5.556515247071774
4.7507163662776595,4.8108554360931555
6.080837723905669,4.3772406166991376
5.711883636512902,5.280881025521662
4.921939635088094,5.509435760251522
5.420640074157041,5.836363713012505
4.160157366913014,5.572020560084085
4.284887936324684,5.207559233340187
4.9225696359085696,5.485230862934056
6.756564079913393,7.750479858473657
3.646761405392457,7.112665127415746
9.8679194008852,6.9606872867447205
3.5106324216747984,8.696428535898445
7.432731754579712,8.963135365084629
3.908676484729182,1.5756234479932363
8.097797489056095,2.7279168323214273
3.123251434372044,3.7378044807153366
3.8471218990952147,5.807376864449721
6.100230189199339,3.8430266723905526
1.1739339333386323,7.922773967881466
2.4941246211074475,6.340473121441363
7.486827374630737,7.9014546101780025
7.839430412354227,2.5918447257084907
7.66562608093853,8.435642039732201
2.3672314155225447,6.493748862987005
1.3465536448537596,6.285416142582953
0.819070310053055,2.5894953500400417
5.746476967934192,0.14744319639431902
5.30378245520227,9.68422547865553
6.501195614471435,7.739759418277733
1.8091926572092365,7.088459133163108
8.068413468174082,9.61523650001691
2.3692516143612243,7.4428639817730975
5.631090732437807,9.46724733842329
7.064742843764193,9.000918926053282
2.3145151388924012,6.605379521942894
2.395508783270021,7.388623857638422
6.640169736007609,8.747952407314374
8.513148884851635,1.16843827276213
6.025744650738144,2.272967351972417
4.08731368719261,4.344568062642299
3.0148073808100317,7.808850951650167
3.0469770536288774,1.9913736901416612
1.8360562327940366,6.824035785700483
1.9904863417541407,6.97833080626456
9.238798718560119,0.744021838754173
4.543908243216501,0.11954850671604289
4.86142557736731,6.095012773077066
9.67035253957057,2.399032322633853
8.87148937200118,1.1402473998810803
4.972272552457367,7.047944906975868
1.2962222031148996,9.402826777239486
8.00016021185279,2.479996784556283
7.057922958191755,1.5361930876388397
1.017137630583903,6.478059004760621
5.04937864172168,5.998513640539005
9.07881526488209,7.984239381150906
4.537181362515752,0.8492884725050165
4.007286486388793,9.65607033081088
